Mesh ID,Generic name,Common name,Synonyms,Tree
D000095499,Enhancer RNAs,Enhancer RNAs,"RNA, Enhancer|eRNAs|Enhancer RNAs|Enhancer RNA",D13.444.735.790.100
D056693,Propionyl-Coenzyme A Carboxylase,Propionyl-Coenzyme A Carboxylase,"Carboxylase, Propionyl-Coenzyme A|Propionyl-Coenzyme A Carboxylase|Propionyl Coenzyme A Carboxylase|Propionyl-CoA Carboxylase|Propionyl CoA Carboxylase",D08.811.464.257.050.500
D000880,Angucyclines and Angucyclinones,Angucyclines and Angucyclinones,Angucyclinones and Angucyclines|Angucyclinone Antibiotics|Angucyclinones|Angucyclines and Angucyclinones|Angucyclines|Angucycline Antibiotics|Angucycline and Angucyclinone Derivatives|Angucycline Aglycons,D04.615.149.401|D02.455.426.559.847.149.401|D02.540.576.375|D04.345.674.313|D02.806.250.045
D000095622,Benzoisochromanequinones,Benzoisochromanequinones,Benzoisochromanequinone Antibiotics|Benzoisochromanequinones,D03.383.663.283.240.095|D02.806.250.090|D02.540.576.438|D04.345.674.375|D03.633.100.150.240.095
D000095643,Pradimicins and Benanomicins,Pradimicins and Benanomicins,Benanomicin Antibiotics|Benanomicin and Pradimicin Antibiotics|Benanomicinones|Pradimicins and Benanomicins|Pradimicin Type Polyphenols|Pradimicins|Pradimicin-Like Polyketides|Pradimicin Like Polyketides|Pradimicin-Type Polyphenols|Benanomicins|Benanomicins and Pradimicins|Pradimicinones|Pradimicin Antibiotics|Pradimicin and Benanomicin Antibiotics,D02.806.550.469|D04.345.674.750|D02.455.426.559.847.562.050.825|D09.408.051.059.825|D04.615.562.050.825|D02.540.576.750
D000095662,Polyether Polyketides,Polyether Polyketides,Polyether Ionophores|Marine Ladder Polyethers|Polyether Antibiotics|Polyether Ionophore Antibiotics|Polyether Polyketides,D04.345.674.625|D04.345.241.654|D02.355.291.933|D02.540.576.625
D000095702,Polyether Toxins,Polyether Toxins,Marine Polyether Toxins|Polyether Toxins,D04.345.241.654.937|D02.355.291.933.875|D02.540.576.625.937|D23.946.580.800|D04.345.674.625.937
D000095722,Amphidinols,Amphidinols,Amphidinol|Amphidinols,D02.355.291.933.063|D23.946.580.080|D04.345.241.654.063|D02.540.576.625.063|D04.345.674.625.063
D000096106,BNT162b5,BNT162b5,"Pfizer-BioNTech COVID-19 Vaccine, Bivalent|BNT162b5|COVID-19 Vaccine Pfizer-BioNTech, Bivalent|Pfizer BioNTech COVID 19 Vaccine, Bivalent|COVID 19 Vaccine Pfizer BioNTech, Bivalent",D20.215.894.899.085.750|D12.776.828.868.228.500.875|D23.050.865.450.500.875|D20.215.894.815.750|D20.215.894.865.450.500.875
D000096122,Mitochondrial Processing Peptidase,Mitochondrial Processing Peptidase,"beta-MPP|Protease, Mitochondrial Processing|alpha-MPP|alpha MPP|Mitochondrial Processing Peptidase|Peptidase, Matrix Processing|Processing Protease, Mitochondrial|Processing Peptidase, Matrix|Matrix Processing Peptidase|Mitochondrial Processing Protease|beta MPP|Peptidase, Mitochondrial Processing|Processing Peptidase, Mitochondrial",D08.811.277.656.675.374.563|D08.811.277.656.300.480.563|D12.776.575.758
D000096202,Protein Subunit Vaccines,Protein Subunit Vaccines,"Subunit Vaccines, Protein|Recombinant Protein Vaccines|Protein Vaccines, Recombinant|Vaccines, Recombinant Protein|Vaccines, Peptide|Peptide Vaccines|Vaccine, Peptide|Peptide Vaccine|Vaccines, Subunit, Protein|Recombinant Protein Subunit Vaccines|Vaccines, Protein Subunit|Protein Subunit Vaccines",D20.215.894.860.900.633
D000096562,Periostin,Periostin,POSTN Protein|Periostin,D12.776.860.300.773
D058825,"Receptor, Serotonin, 5-HT1F","Receptor, Serotonin, 5-HT1F","Receptors, Serotonin 5 HT1F|Serotonin 5-HT1F Receptors|5-HT1F Receptor|5 HT1F Receptor|5-HT1F Receptors, Serotonin|Receptor, Serotonin, 5-HT1F|Serotonin 1F Receptor|Receptor, 5-HT1F|Receptors, Serotonin 1F|Receptor, Serotonin 1F|Serotonin 1F Receptors|5-HT(1F) Receptor|Receptors, Serotonin 5-HT1F",D12.776.543.750.670.800.100.600|D12.776.543.750.720.850.100.600|D12.776.543.750.695.800.100.600
D020533,Ramucirumab,Ramucirumab,IMC-1121B|IMC1121B|Cyramza|LY3009806|IMC 1121B|Ramucirumab|1121B,D12.776.377.715.548.114.224.200.866|D12.776.124.790.651.114.224.060.866|D12.776.124.486.485.114.224.060.866
D000096723,CEACAM1 Protein,CEACAM1 Protein,"C-CAM1|A, Biliary Glycoprotein|Glycoprotein I, Biliary|CEA-Related Cell Adhesion Molecule 1|Biliary Glycoprotein A|Glycoprotein A, Biliary|Cell-CAM 105|CEACAM1 Protein|105, CellCAM|C CAM1|CD66a Antigen|Nonspecific Cross Reacting Antigen 160|Carcinoembryonic Antigen Related Cell Adhesion Molecule 1|CEACAM1|Carcinoembryonic Antigen-Related Cell Adhesion Molecule 1|protein, C-CAM|Nonspecific Cross-Reacting Antigen 160|Protein, CEACAM1|C-CAM protein|Antigen, CD66a|105, Cell-CAM|CellCAM 105|I, Biliary Glycoprotein|CEA Related Cell Adhesion Molecule 1|C CAM protein|Biliary Glycoprotein I|Cell CAM 105",D12.776.543.550.200.126|D12.776.395.550.200.107|D09.400.430.890.200.107|D23.050.301.350.107
D000096743,Interferon gamma Receptor,Interferon gamma Receptor,"Receptors, Interferon gamma|IFN gammaR|IFNGR2 Protein|IFN gamma Receptor 1|CDw119 Antigen|1, IFN-gamma Receptor|gamma Receptors, Interferon|Antigen, CD119|Interferon gamma Receptors|Receptor 1, IFN-gamma|Protein, IFNGR2|CD119 Antigen|Interferon gamma Receptor 2|Interferon gamma Receptor|gamma Receptor, Interferon|IFN-gammaR|Antigen, CDw119|Receptor, Interferon gamma|IFN-gamma Receptor 1",D12.776.543.750.705.852.400.250
D000096784,Neurexins,Neurexins,Neurexins,D23.050.301.350.250.760|D12.776.395.550.200.250.640|D12.776.543.550.200.250.760|D12.776.631.609|D09.400.430.890.200.250.640
D000096785,Neuroligins,Neuroligins,Neuroligins|Neuroligin,D12.776.543.550.200.250.520.894|D09.400.430.890.200.250.520.894|D12.776.631.641|D23.050.301.350.250.520.894|D12.776.395.550.200.250.520.894
D000096922,K Cl- Cotransporters,K Cl- Cotransporters,"K Cl Co transporter 3|Solute Carrier Family 12 Member 5|KCC2 Co-transporter|Potassium-Chloride Co-transporters|SLC12A5 Protein|K-Cl Cotransporter|Potassium-Chloride Co-transporter 2|KCC3 Co-transporter|Solute Carrier Family 12 Member 6|K Cl Co transporters|Cotransporters, K Cl-|K Cl Cotransporter 3|SLC12A7 Protein|KCC4 Co transporter|Co-transporters, K Cl-|K Cl Cotransporters|Co-transporter, KCC3|Cotransporters, Potassium-Chloride|KCC2 Cotransporter|Cotransporter, KCC2|Co-transporter, K-Cl|Cotransporter, KCC3|KCC3 Cotransporter|Potassium-Chloride Cotransporters|Co-transporter, KCC2|Electroneutral Potassium Chloride Co transporter 3|Protein, SLC12A6|Co-transporter 3, K-Cl|Co-transporter, KCC4|Potassium-Chloride Cotransporter 2|K-Cl Co-transporter|KCC2 Co transporter|K(+), Cl(-)-Cotransporters|K-Cl Cotransporter 3|K Cl- Cotransporters|Potassium Chloride Cotransporters|Potassium-Chloride Symporters|KCC4 Co-transporter|Solute carrier family 12 member 7|Potassium-Chloride Cotransporter 4|Protein, SLC12A5|KCC3 Co transporter|Potassium Chloride Cotransporter 4|SLC12A6 Protein|Electroneutral Potassium-Chloride Co-transporter 3|Co-transporter 2, Potassium-Chloride|Cotransporter, K-Cl|Electroneutral Potassium Chloride Cotransporter 3|Potassium Chloride Cotransporter 2|K Cl Cotransporter|Protein, SLC12A7|Potassium Chloride Co transporter 2|K Cl Co transporter|Potassium Chloride Co transporters|K(+), Cl(-)-Co-transporters|Cl- Co-transporters, K|KCC4 Cotransporter|Electroneutral Potassium-Chloride Cotransporter 3|Potassium-Chloride Co-transporter 4|Co-transporters, Potassium-Chloride|Potassium Chloride Co transporter 4|Cotransporter, KCC4|Potassium Chloride Symporters|Co-transporter 4, Potassium-Chloride|K Cl- Co-transporters|K-Cl Co-transporter 3",D12.776.157.530.450.625.875.500|D12.776.157.530.937.572|D12.776.543.585.450.625.171|D12.776.543.585.937.657
D000096923,Frataxin,Frataxin,"Ataxia Protein, Friedreich|FXN Frataxin|Frataxin Protein|Friedreich Ataxia Protein|Protein, Friedreich Ataxia|Frataxin|Frataxin, FXN|Protein, Frataxin",D12.776.157.427.374.375.959|D12.776.575.609|D12.776.556.579.374.375.789
D000096925,Solute Carrier Family 12,Solute Carrier Family 12,SLC12A Transporters|Solute Carrier Family 12,D12.776.543.585.450.625.875|D12.776.157.530.450.625.875|D12.776.543.585.450.250.918|D12.776.157.530.450.250.910
D000096926,Benzenesulfonamides,Benzenesulfonamides,Benzosulfonamides|Benzenesulfonamide Monosodium Salt|Benzenesulfonamide|Benzenesulfonamide Derivatives|Benzenesulphonamides|Benzenesulfonamides,D02.455.426.559.389.085|D02.886.590.700.090|D02.065.884.060
D000096927,AIRE Protein,AIRE Protein,"APECED Protein|AIRE Protein|Autoimmune Polyendocrinopathy Candidiasis Ectodermal Dystrophy Protein|Regulator Protein, Autoimmune|Protein, AIRE|Protein, APECED|Autoimmune Regulator Protein|Protein, Autoimmune Regulator",D12.776.930.123
D000096964,Nudix Hydrolases,Nudix Hydrolases,"Nucleoside Diphosphates Linked to Moiety X Hydrolases|Nudix Hydrolases|Hydrolase, Nudix|Nucleoside Diphosphates-Linked to Moiety-X Hydrolases|Nudix Hydrolase|Nudix Proteins",D08.811.277.040.600.600
D000096982,Urea Transporters,Urea Transporters,"Urea Transporter Protein A|Urea Transporter A|Transporter A, Urea|Urea Transporter Proteins|Urea Transporter Protein B|Solute Carrier Family 14|Urea Transporter B|Urea Transporters|Transporter B, Urea",D12.776.543.585.937.969|D12.776.157.530.937.941
D000096983,Ginkgo Extract,Ginkgo Extract,"Ginkgo Extract|Extract, Ginkgo",D20.215.784.500.375
D000096985,Calponins,Calponins,Calponin|Calponins|Calponin Family Proteins,D12.776.210.500.187|D12.776.157.125.123|D05.750.078.730.266|D12.776.220.525.268
D000097002,Gap Junction beta-1 Protein,Gap Junction beta-1 Protein,"GJB1 Protein|Protein, GJB1|Connexin 32|Protein, Connexin 32|Protein, Cx32|Cx32 Protein|Gap Junction beta 1 Protein|Gap Junction beta1 Protein|Gap Junction B1|Connexin 32 Protein|Gap Junction beta-1 Protein",D12.776.543.585.250.600
D000097003,Gap Junction alpha-5 Protein,Gap Junction alpha-5 Protein,"Gap Junction A5|GJA5 Protein|Gap Junction alpha5 Protein|Protein, GJA5|Connexin 40 Protein|Protein, Connexin 40|Gap Junction alpha 5 Protein|Connexin 40|Gap Junction alpha-5 Protein",D12.776.543.585.250.400
D000097004,Gap Junction delta-2 Protein,Gap Junction delta-2 Protein,"GJD2 Protein|Gap Junction delta-2 Protein|Gap Junction delta 2 Protein|D2, Gap Junction|Protein, GJD2|Protein, Connexin 36|Gap Junction Protein delta 2|Connexin 36 Protein|Gap Junction D2|Connexin 36",D12.776.543.585.250.800
D000097006,Gap Junction alpha-4 Protein,Gap Junction alpha-4 Protein,"Connexin 37 Protein|Gap Junction alpha-4 Protein|Protein, GJA4|GJA4 Protein|Connexin 37|Protein, Connexin 37|Gap Junction alpha 4 Protein|Gap Junction alpha4 Protein|Gap Junction A4",D12.776.543.585.250.300
D000097024,Acylphosphatase,Acylphosphatase,"Acylphosphate Phosphohydrolase|Acetic Phosphatase|Phosphohydrolase, Acylphosphate|Acylphosphatase|CAP Phosphatase|Carbamyl Phosphate Phosphatase|Phosphatase, Acetic|Phosphatase, CAP|Phosphatase, Carbamyl Phosphate|Phosphate Phosphatase, Carbamyl",D08.811.277.040.019
D000097043,Interleukin-22,Interleukin-22,"IL 10 Related T Cell Derived Inducible Factor|Interleukin-22|ILTIF|Cytokine Zcyto18|T-Cell-Derived-Inducible Factor, IL-10-Related|IL-22|Zcyto18, Cytokine|Interleukin 22|Factor, IL-10-Related T-Cell-Derived-Inducible|IL-10-Related T-Cell-Derived-Inducible Factor",D12.644.276.374.465.925|D12.776.467.374.465.925|D23.529.374.465.925
D000097062,Kir5.1 Channel,Kir5.1 Channel,"KCNJ16 Protein|Protein, KCNJ16|Channel, Kir5.1|Inward Rectifier Potassium Channel 16|Kir5.1 Channel|Inward Rectifier K(+) Channel Kir5.1",D12.776.157.530.400.600.450.525|D12.776.543.550.450.750.450.525|D12.776.543.585.400.750.450.525
D000097082,Bioenhancers,Bioenhancers,"Enhancer, Bioavailability|Bioenhancers|Bioenhancer|Biopotentiators|Bioavailability Enhancer|Bioenhancer Agent|Agent, Bioenhancer",D27.720.744.064.750|D26.650.064.750
D000097123,Rosmarinic Acid,Rosmarinic Acid,"Rosmarinic Acid|Acid, Rosemary|Acid, Rosmarinic|Rosemary Acid|Rosmarinate|Rosmarinic Acid, (R-(E))-Isomer",D02.241.511.390.100.500|D02.455.426.559.389.657.410.100.500|D02.241.223.100.300.100.500|D02.241.223.200.690|D02.455.426.559.389.127.281.100.500
D000097146,Bothrops jararaca Venom,Bothrops jararaca Venom,"Venom, Bothrops jararaca|HF2 Proteinase|Jaracetin|Jararhagin|Jararaca Venom|Bothrops jararaca Venoms|HF2 -Proteinase|Venom, Jararaca|Bothrops jararaca Venom",D20.888.850.960.200.158|D23.946.833.850.960.200.158
D000097202,ATP-Binding Cassette Sub-Family B Member 4,ATP-Binding Cassette Sub-Family B Member 4,"P-Glycoprotein 2|Translocator ABCB4, Phosphatidylcholine|P Glycoprotein 2|ATP-Binding Cassette Sub-Family B Member 4|ABCB4, Phosphatidylcholine Translocator|Pgp2 protein|protein, Pgp2|Multidrug Resistance Protein 2|ATP Binding Cassette Sub Family B Member 4|2, P-Glycoprotein|Phosphatidylcholine Translocator ABCB4|MDR2 Protein",D09.400.430.890.020.400.767|D12.776.395.550.020.400.767|D12.776.157.530.450.074.500.500.250.719|D12.776.543.585.450.074.500.500.250.719|D12.776.543.585.100.200.719|D12.776.157.530.100.075.750|D12.776.543.550.192.400.767
D016861,Ursolic Acid,Ursolic Acid,"Sodium Oleanolate|3alpha-Ursolic Acid|3beta Ursolic Acid|Ursolic Acid Sodium Salt|Oleanolate, Sodium|Ursolic Acid Monosodium Salt|3 Epiursolic Acid|3beta-Ursolic Acid|Ursolic Acid|3 Epi Ursolic Acid|Merotaine|Ursolic Acid, (3beta)-Isomer, Monopotassium Salt|Ursolic Acid, (3beta)-Isomer, 2-(14)C-Labeled|(3 beta)-3-Hydroxyurs-12-en-28-oic Acid|3alpha Ursolic Acid|3-Epi-Ursolic Acid|Olean-12-en-28-oic Acid, 3-Hydroxy-, Sodium Salt (1:1), (3beta)-|3-Epiursolic Acid|(+)-Ursolic Acid",D02.455.849.919.530.866|D02.455.849.919.650.800
D000097322,Peptidyl-Prolyl Isomerase D,Peptidyl-Prolyl Isomerase D,"Peptidyl-Prolyl Isomerase D|Peptidyl Prolyl Isomerase D|PPIase D|CyP40|PPID Cyclophilin D|Cyclophilin D, PPID|Cyclophilin-40|Cyclophilin 40",D12.776.827.344.300.813|D08.811.399.325.500.400.300.813|D12.776.543.750.705.400.350.813
D000097382,CD68 Molecule,CD68 Molecule,"Antigen, CD68|LAMP4 Protein|Lysosomal-Associated Membrane Protein 4|Macrosialin|CD68 Antigen|SCARD1 Protein|CD68 Molecule|Lysosomal Associated Membrane Protein 4|Scavenger Receptor Class D, Member 1",D23.050.301.264.900.023|D12.776.543.750.710.450.750.718.500|D12.776.543.750.705.940.718.500|D09.400.430.890.550.125|D23.101.100.900.023|D12.776.395.550.550.125|D23.101.100.110.567|D23.050.301.264.035.567|D12.776.543.550.527.125
D000097402,Centrosomal Associated Proteins,Centrosomal Associated Proteins,"Centrosomal Proteins|Proteins, Centrosome|Proteins, Centrosomal|Centrosomal Associated Proteins|Proteins, Centrosomal Associated|Centrosome Proteins",D12.776.220.148
D000097423,Peroxidasin,Peroxidasin,Peroxidasin|Peroxidasins,D12.776.860.300.779|D08.811.682.732.700.500
D000097442,Amphidinolides,Amphidinolides,Amphidinolide|Amphidinolides|Iriomoteolide|Iriomoteolides,D02.540.505.113|D04.345.674.500.250|D02.540.576.500.250
D000097462,DNA Polymerase theta,DNA Polymerase theta,"DNA Polymerase POLQ|POLQ, DNA Polymerase|theta, DNA Polymerase|DNA Polymerase theta|Polymerase theta, DNA|Polymerase POLQ, DNA",D08.811.913.696.445.308.300.622
D000097502,delta-1-Pyrroline-5-Carboxylate Reductase,delta-1-Pyrroline-5-Carboxylate Reductase,"delta-1-Pyrroline-5-Carboxylate Reductase|Enzyme, P5CR|Reductase, delta-1-Pyrroline-5-Carboxylate|delta 1 P 5 CRase|delta 1 Pyrroline 5 Carboxylate Reductase|delta-1-P-5-CRase|P5C Reductase|L-Pro-NAD(P)-5-Oxidoreductase|P5CR Enzyme|Reductase, P5C",D08.811.682.662.695.500
D015842,Neuroserpin,Neuroserpin,"Neuroserpin|Protein, SERPINI1|Peptidase Inhibitor 12|12, Peptidase Inhibitor|Protein, PI12|Inhibitor 12, Peptidase|SERPINI1 Protein|SERPIN I1|PI12 Protein|SERPIN-I1",D12.776.872.488|D12.644.861.488
D000097564,Iodothyronine Deiodinase Type II,Iodothyronine Deiodinase Type II,"Selenodeiodinase Type 2|Iodothyronine Deiodinase Type II|2 Selenodeiodinase, Type|Type II Iodothyronine Deiodinase|Type II 5'-Deiodinase|Enzyme, DIO2|TXDI2 Enzyme|Type 2, Selenodeiodinase|Type 2 Deiodinase (D2)|Selenodeiodinase, Type 2|2, Selenodeiodinase Type|Type 2 Selenodeiodinase|II 5'-Deiodinase, Type|Enzyme, TXDI2|Type II 5' Deiodinase|DIO2 Enzyme|5'-Deiodinase, Type II",D08.811.682.732.525.500
D000097566,Cyclophanes,Cyclophanes,Cyclophanes|Cyclophane,D02.455.426.559.542
D000900,Pleuromutilins,Pleuromutilins,"Drosophilin B|Pleuromutilins|Octahydro-5,8-dihydroxy-4,6,9,10- tetramethyl-6-vinyl-3a,9-propano-3aH-cyclopenta- cycloocten-1(4H)-one 8-glycolate|Pleuromutilin Antibiotics|Pleuromutilin",D02.455.849.291.564
D000097568,Matrix Gla Protein,Matrix Gla Protein,"Gla Protein, Matrix|Matrix Gla Protein|Matrix gamma-Carboxyglutamic Acid Protein",D12.776.860.300.716|D12.776.157.125.444
D000097902,Cefpirome,Cefpirome,"810, HR|Cefpirome|3-((2,3-cyclopenteno-1-pyridinium)methyl)-7-(2-syn-methoximino-2-(2-aminothiazole-4-yl)acetamido)ceph-3-em-4-carboxylate|Cefrom|Sulfate, Cefpirome|HR 810|HR-810|Cefpirome Sulfate",D03.633.100.300.249.181|D02.886.665.074.181|D02.065.589.099.249.181
D000097573,Red Fluorescent Protein,Red Fluorescent Protein,Red Fluorescent Protein,D12.776.532.755
D000097574,Eukaryotic Translation Initiation Factor 5A,Eukaryotic Translation Initiation Factor 5A,eIF-4D|Eukaryotic Initiation Factor-4D|Eukaryotic Translation Initiation Factor 5A|eIF-5A|eIF5A protein,D12.776.835.725.868.750.500|D12.776.476.325.150.300.500|D12.644.360.325.150.300.500
D000097577,Homeobox Protein PITX2,Homeobox Protein PITX2,Pituitary Homeobox 2 Protein|Homeobox Protein PITX2,D12.776.260.400.228|D12.776.930.320
D000097902,Ceftaroline,Ceftaroline,"Ceftaroline Fosamil|TAK-599|Fosamil, Ceftaroline|91825, T|Teflaro|Ceftaroline|PPI 0903|TAK 599|T91825|T 91825|TAK599|Zinforo|PPI0903|T-91825|PPI-0903",D02.065.589.099.249.186|D02.886.665.074.186|D03.633.100.300.249.186
D004791,DNA Methyltransferase 3B,DNA Methyltransferase 3B,DNA Methyltransferase 3B,D08.811.913.555.500.350.100.500.625
D000097585,SS-B Antigen,SS-B Antigen,La(SSB) Antigen|Sjogren's Syndrome-B Antigen|Lupus Antigen La|SS B Antigen|LA Antigen|SS-B La Antigen|SS-B Antigen,D23.050.422.875|D12.776.157.725.500.914|D12.776.664.962.500.914
D000097902,Cefozopran,Cefozopran,"Cefozopran|SCE2787|Cefozopran Hydrochloride|Hydrochloride, Cefozopran|SCE-2787|Cefozopran HCL|Cefozopran (CZOP)|2787, SCE|HCL, Cefozopran|SCE 2787",D02.065.589.099.249.179|D03.633.100.300.249.179|D02.886.665.074.179|D03.383.129.617.264
D000097587,Sterol O-Acyltransferase 2,Sterol O-Acyltransferase 2,SOAT-2 Protein|Sterol O-Acyltransferase 2|Acyl-CoA Cholesterol Acyltransferase-2|Acyl-Coenzyme A:Cholesterol Acyltransferase 2 (ACAT-2)|Acyl-Coenzyme A:Cholesterol Acyltransferase 2 (ACAT2)|SOAT2 Protein,D08.811.913.050.799.500
D000097902,Cefiderocol,Cefiderocol,Cefiderocol|Cefiderocol Sulfate Tosylate|S-649266|Fetroja|S649266|S 649266,D03.633.100.300.249.175|D02.886.665.074.175|D02.065.589.099.249.175
D000097603,Dyrk Kinases,Dyrk Kinases,"DYRK4B protein|Dual-Specificity Tyrosine-Phosphorylation Regulated Kinase 4A|Dual-Specificity Tyrosine-Phosphorylation Regulated Kinase 4B|Dyrk Kinases|Kinases, Dyrk|Dual Specificity Tyrosine-Phosphorylation Regulated Kinase 1A|Dual Specificity Tyrosine-Phosphorylation Regulated Kinase 2|DYRK4A protein|Dual Specificity Tyrosine-Phosphorylation Regulated Kinase 4|Dual Specificity Tyrosine-Phosphorylation Regulated Kinases|Dual Specificity Tyrosine-Phosphorylation Regulated Kinase 3|Dual Specificity Tyrosine-Phosphorylation Regulated Kinase 1B|Dual Specificity Protein Kinase Dyrk",D08.811.913.696.620.682.700.288|D12.776.476.568.037|D12.776.476.563.288|D08.811.913.696.620.682.725.037
D000097604,Ficolins,Ficolins,Hucolin|Ficolin-beta|M-Ficolin|L-Ficolin|Ficolins|Collagen-Fibrinogen Domain Containing Lectins|Ficolin-alpha|Ficolin-A|Ficolin A,D12.776.503.210
D000097605,Sigma-1 Receptor,Sigma-1 Receptor,"Receptor 1, Sigma|Sigma-1 Receptor",D12.776.543.750.695.620.775.500|D12.776.543.750.720.600.610.775.500|D12.776.543.750.750.555.610.775.500
D000097606,Exportin 1 Protein,Exportin 1 Protein,Exportin 1|CRM1 protein|Chromosome Region Maintenance 1 Protein|XPO1 protein|Exportin 1 Protein,D12.776.826.090|D12.776.660.502.750|D12.776.543.585.750.500.624|D12.776.157.530.750.500.624
D000097607,Homeobox Protein SIX3,Homeobox Protein SIX3,Homeobox Protein SIX3|SIX3 Protein|Sine Oculis Homeobox Homolog 3 Protein,D12.776.260.400.242|D12.776.306.450|D12.776.631.530
D000097608,UDP Xylose-Protein Xylosyltransferase,UDP Xylose-Protein Xylosyltransferase,beta-D-Xylosyltransferase|UDP Xylose-Protein Xylosyltransferase|Xylosyltransferase|UDPxylosyltransferase|UDPxylose-Core Protein Xylosyltransferase,D08.811.913.400.725.925
